north,east
5.93,-4.73
6.29,-2.98
6.07,-5.45
6.61,-3.02
5.9,-4.11
7.4,-2.81
5.95,-3.53
5.77,-6.25
6.67,-3.17
6.01,-3.58
7.24,-2.73
6.15,-3.94
6.41,-5.19
6.58,-4.33
7.26,-3.46
6.64,-3.4
7.06,-2.57
6.66,-3.22
4.91,-3.98
7.17,-2.1
6.71,-2.55
6.34,-3.4
7.03,-2.49
7.06,-3.07
6.67,-4.44
7.01,-2.18
6.51,-4.78
7.63,-3.04
0.24,-1.53
5.85,-4.57
0.9,-3.9
0.79,-4.45
0.38,-4.75
2.55,-2.9
2.07,-2.86
2.1,0.72
5.84,-4.22
1.08,-3.54
0.67,-4.35
0.42,-3.67
2.18,-1.7
2.67,-2.03
1.45,-2.46
2.42,0.86
2.53,-2.42
1.12,-3
4.08,-0.19
0.72,-2.76
1.91,-2.61
3.82,-2.24
3.58,-0.97
2.19,-2.74
1.83,-2.55
3.58,-1.38
2.47,-2.11
4.66,-1.27
4.6,-3.11
1.76,-3.21
3.64,-1.65
4.31,-2.55
3.55,-0.49
2.79,1.42
4.46,-0.67
4.59,-3.13
4.65,-3.42
3.96,-0.37
3.7,-1.78
0.63,-1.4
3.12,-1.61
1.72,-1.45
3.45,-1.56
0.75,-4
0.96,0.39
1.81,1.01
0.83,-0.14
0.34,-4.95
1.23,-1.11
3.48,-3.05
5.97,-3.71
3.39,-1.44
1.5,-1.39
1.49,-1.39
1.49,-1.38
2.04,1.26
1.65,-1.06
1.6,-1.16
1.2,-1.77
4.5,-1.89
6.22,-4.37
3.49,-0.11
4.29,-2.8
2.45,-0.61
0.11,-5.19
1.81,-1.05
2.13,-3.08
2.15,-3.08
1.88,-5
2.29,-2.7
3.25,-1.4
3.24,-1.4
0.79,-2.95
0.58,-3.71
1.8,-2.1
1.85,-2.48
1.37,-1.21
1.36,-1.19
1.71,-2.18
1.65,-0.03
3.33,-3.05
3.36,-1.5
3.77,-0.87
1.15,-2.7
0.29,-1.49
0.11,-1.22
3.71,-2.62
3.49,-2.3
3.07,-2.61
3.28,-1.5
2.71,-2.29
2.36,-2.8
2.51,-0.76
2.19,-2.44
2.36,-0.41
9.12,-2.99
2.86,1.01
3.23,0.05
2.16,0.36
3.06,-0.94
1.97,-2.61
2.4,-1.36
2.02,-0.68
1.55,-1.98
3.42,-2.13
3.68,-2.57
1.35,-2.8
2.64,-2.13
3.03,-1.31
2.09,-2.81
2.09,-2.83
3.4,-1.38
1.05,-3.78
2.87,1.01
4.85,-2.9
4.48,-3.51
3.94,-1.62
2.75,0.88
1.42,-2.54
1.11,0.75
2.47,-2.01
1.47,-2.57
2.84,1.05
1.57,-2.31
3.68,-2.18
1.05,-1.77
2.09,-4.42
1.7,-3.23
2.74,-3.83
0.88,-3.4
1.72,-3.08
1.63,-3.83
1.3,-2.5
1.52,-0.63
1.63,-1.03
0.38,-3.52
0.35,-4.03
1.45,-0.11
1.14,-2.2
2.32,-0.91
1.76,-1.56
2.3,-2.17
1.6,-1.78
3.44,-2.03
0.83,-0.85
1.06,-0.37
0.74,-4.17
1.6,-1.78
2.03,-1.78
3.66,-1.86
1.02,-1.95
3.7,-2.21
0.76,-3.44
1.71,-0.3
2.3,-2.19
1.09,-0.21
1.69,-4.7
3.73,-2.39
3.69,-2.71
3.58,-2.24
5.92,-4.65
1.12,0.44
1.2,-0.58
7.23,-5.91
0.97,-0.44
0.99,-1.41
2.23,0.86
2.32,-2.01
2.2,0.45
2.18,1.05
2.19,-2.35
2.2,0.6
2.03,0.09
2.07,-0.61
1.87,0.71
1.37,-0.1
3.4,-2.9
1.76,-0.1
3.61,-2.19
1.24,-0.02
5.37,-2.86
1.77,-5.1
8.44,-3.08
2.26,-2.98
3.39,-2.36
2.82,-2.22
0.82,-3.27
0.48,-3.69
2.35,0.33
1.48,-1.85
3.03,-1.49
3.25,-0.66
3.94,-0.78
0.94,0.6
0.52,-3.62
0.23,-5.26
0.12,-5.34
2.48,-2.34
1.75,-4.36
1.35,-1.38
7.63,-3.02
3.64,-2.18
1.73,0.05
2.11,-1.79
0.67,-2.39
3.02,-2.25
5.56,-2.93
1.21,-1.12
1.19,-0.38
1.71,-4.76
2.02,-2.58
2.17,-2.27
0.97,0.27
1.1,0.91
0.91,-1.29
0.72,-3.33
0.9,-2.31
0.95,0.58
0.76,-2.8
2.48,-2.32
1.88,-2.75
1.8,-2.43
1.87,-4.07
1.25,-0.92
1.3,1.09
4.33,-3.37
3.45,-2.7
3.11,-2.95
2.74,-2.75
1.8,-0.11
3.49,-2.36
0.97,-4.32
1.54,-0.94
1.66,-2.66
0.4,-3.56
7.69,-2.03
1.78,0.44
1.4,-2.03
0.88,-2.79
1.35,1.43
1.19,0.66
0.75,-2
2.49,-2.67
1.72,-2.72
1.11,1.08
1.12,1.01
0.91,0.64
2.05,0.85
1.33,-1.85
1.41,0.52
1.27,0.62
1.55,-2.93
1.74,0.69
1.05,0.68
2.23,-2.74
1.49,-1.87
2.19,-2.35
0.82,-0.38
1.88,-0.18
1.11,0.24
2.4,-2.23
4.88,-2.81
0.93,-2.96
2.34,1.5
2.03,-1.87
1.76,-4.47
1.74,-4.34
1.77,-5.08
1.96,-2.65
2.28,-1.34
1.79,-2.61
1.94,-1.71
1.72,-1.63
0.64,-2.48
0.81,-2.81
0.82,-3.97
0.67,-4.25
2.09,-2.96
8.24,-6.17
7.44,-6.03
6.42,-5.24
3.85,-2.74
2.17,-2.35
0.95,-1.13
2.36,1.23
2.35,-2.17
0.81,-1.58
5.63,-3.87
0.84,-2.99
2.24,1.1
2.25,1.09
2.25,-1.07
1.22,-0.29
1.41,-2.41
1.2,-0.28
0.84,-0.99
1.97,-2.59
1.93,-2.08
1.89,-1.95
0.85,-2.41
1.63,0.49
5.5,-2.96
3.59,-1.78
1.74,-2.56
0.8,-1.16
2.44,-1.32
3.17,-1.5
5.05,-3.48
3.58,-0.27
2.3,0.68
1.39,-2.77
1.44,-0.04
2.09,0.5
2.15,0.65
4.71,-2.79
2.22,-2.67
2.48,-2.13
0.72,-4.18
1.34,-1.28
2.48,1.15
2.45,-3
2.53,-2.63
2.62,-3.02
2.74,-2.41
2.62,-2.41
2.87,-2.28
1.7,-2.66
1.17,-3.54
1.84,-2.16
0.47,-4.8
2.76,-2.06
5.57,-5.15
7.62,-2.72
3.55,-1.24
7.63,-6.24
2.03,-0.6
2.04,1.19
1.59,-2.13
3.25,-2.16
3.25,-2.48
1.87,0.04
1.25,-2.24
4.38,-1.77
1.56,-3.74
3.33,-2.99
3.34,-2.99
2.41,-2.58
2.34,1.12
2.34,1.15
2.1,1.35
2.37,-2.76
4.8,-3.29
2.5,-1.82
2.14,-0.53
1.38,-2.05
2.49,-2.14
2.55,-2.39
1.87,0.04
1.52,-0.02
3.47,-1.51
2.82,-2.89
1.38,0.02
1.9,0.99
3.61,-2.4
1.08,0.84
2.9,-2.34
1.5,-2.5
1.4,0
2.81,-1.85
2.6,-3
1.38,0.52
1.49,-0.17
4.35,-1.43
2.65,-2.68
4.22,-0.55
4.38,-1.67
1.08,-3.31
1.06,-3.5
1.91,-2.52
2,-2.38
1.98,-2.39
2.32,-2.07
2.75,-2.29
2.75,-2.29
1.35,1.41
2.18,-2.51
2.19,-2.49
2.86,-3.91
2.47,-2.67
1.54,-0.21
1.53,-0.22
2.48,-3.44
2.07,-4.45
2.05,-4.51
2.94,-2.77
2,-3.25
2.28,-3.99
2.06,-4.4
1.89,-4.31
2.09,-3.14
2.92,-3.1
1.05,-1.51
1.15,0.94
1.2,-0.48
1.12,-0.67
0.92,-1.61
0.64,-1.44
0.7,-3.7
0.52,-4.16
1.75,-4.52
3.87,-2.7
3.51,-2.06
3.37,-2.03
2.54,1.36
2.63,-0.76
3.43,-0.19
2.34,-0.41
2.08,-0.67
2.25,-0.43
2.13,-2.2
2.1,-0.3
1.88,-1.53
1.93,-0.08
1.55,-2.24
1.71,-2.46
1.68,-2.59
4.52,-1.25
3.77,-2.66
3.45,-1.98
5.84,-4.54
3.7,-1.8
0.64,-1.46
2.18,0.71
1.49,-0.22
1.04,-2.52
2.5,-2.64
1.67,-1.13
0.92,-1.61
2.89,-1.16
3.74,-2.48
4.07,-2.7
3.75,-1.91
3.38,-1.23
3.17,-3.39
3.27,-2.09
3.14,-2.28
3.39,-1.97
2.98,-2.01
3.31,-2.99
0.99,0.82
1.34,-0.47
3.81,-1.48
3.4,-2.31
2.97,-2.71
0.77,-3.49
1.72,-0.2
0.8,-0.58
1.34,-0.63
2.36,-2.58
0.41,-4.6
2.58,-3.27
3.63,-2.31
2.73,-1
1.35,1.28
1.01,-0.4
1.42,-0.69
3.22,-1.47
2.64,-2.45
1.01,-0.14
1.18,0.24
1.06,0.75
2.1,0.65
1.61,0.26
1.8,-2.24
3.31,-2.69
2.53,0.54
1,-2.12
1.3,-0.63
0.81,-2.96
2.07,-0.29
2.17,-1.86
1.73,-4.73
4.6,-2.52
3.41,-1.33
5.77,-4.32
6.19,-3.01
2.32,-2.48
2.57,-2.7
2.41,-2.88
2.4,-2.14
2.46,1.44
3.36,-2.45
0.97,-0.4
0.96,-0.49
1.08,-3.11
1.76,0.46
1.23,0.62
1.5,-2.18
1.35,1.14
4.82,-3.02
7.37,-2.08
2.74,-2.86
3.73,-0.66
2.77,0.93
1.38,-0.63
3.01,-2.56
3.01,-2.56
0.88,0.15
4.94,-1.98
0.81,-1.95
2.37,-2.13
2.07,1.29
7.71,-4.16
1.27,1.21
1.48,-2.54
1.43,-2.54
1.37,0.08
5.3,-1.62
5.55,-2.82
4.88,-1.84
3.51,-1.38
3.21,-2.79
3.02,-1.19
2.61,0.37
1.13,0.22
2.84,1.47
5.83,-4.14
5.6,-4.63
4.93,-1.95
4.76,-1.62
6.09,-3.93
2.25,0.56
1.99,-2.42
0.86,0.58
2.81,0.72
1.32,0.92
2.04,-2.74
3.03,-1.91
8.01,-3.86
2.6,-2.48
2.7,-0.13
2.06,-2.26
4.72,-2.12
2.99,-0.1
3.71,-1.27
4.77,-3.02
4.56,-0.94
8.51,-3.66
0.47,-1.21
8.63,-3.34
0.26,-1.15
0.35,-1
0.49,-1.07
0.71,-1.03
9.04,-3.2
4.52,-2.32
3.72,-0.59
3.33,-1.73
3.11,-0.76
2.96,-2.65
4.5,-2.32
1.08,-1.57
2.51,-2.29
2.37,-0.12
2.36,-0.78
2.03,-1.38
1.8,-0.78
9.31,-2.98
1.42,-3.55
5.61,-3.41
3.95,-2.09
3.8,-2.73
4.14,-0.83
3.56,-0.55
3.16,-2.98
2.9,-2.35
5.96,-3.2
2.52,-1.23
4.22,-3.1
3.57,-0.53
4.65,-3.44
1.36,-2.18
2.24,-2.07
2.18,-2.11
4.27,-3.21
2.8,-0.96
4.3,-3.2
4.68,-3.47
3.5,-2.25
1.72,-1.66
9.25,-2.61
6.45,-2.87
4.24,-2.99
4.96,-3.12
0.23,-1.51
3.97,-1.68
4.44,-2.46
0.91,0.38
1.14,-1.18
3.61,-2.96
3.43,-2.75
3.16,-2.34
3.07,-2.15
0.94,-1.26
0.92,-3.22
3.17,-2.82
2.85,-2.8
2.23,-2.16
7.47,-2.11
3.76,-2.48
2.79,-2.89
2.64,-1.94
2.91,-2.49
6.32,-2.77
1.32,-1.16
3.07,-2.76
3.1,-2.19
3.5,-2.72
3.14,-2.27
3.58,-2.45
3.13,-2.27
3.79,-1.43
2.98,-2.53
2,-2.38
2.51,-1.94
1.71,-2.17
2.43,-1.56
3.78,-2.21
2.38,-1.25
0.35,-3.84
2.22,1.01
2,-0.69
5.85,-3.98
2.55,1.67
4.6,-3.45
1.74,-0.03
5.98,-2.49
5.93,-3.47
5.43,-1.68
3.28,-0.63
1.91,0.28
3.08,-2.79
2.97,-1.22
2.18,-2.93
0.89,0.07
8.34,-6.54
8.2,-6.42
8.33,-3.18
6.76,-3.93
6.05,-3.44
5.94,-4.59
3.39,-2.57
7.07,-2.43
3.13,-2.85
1.87,-1.62
6.99,-7.41
5.76,-6.37
2.24,1.39
3.57,-0.65
2.67,-3.06
0.23,-1.56
3.14,-1.85
2.62,1.42
2.5,1.52
2.27,1.32
2.28,1.31
2.04,0.71
6.77,-5.73
0.17,-5.5
3.78,-2.22
5.93,-3.1
4.92,-2.92
3.46,-2.24
1.62,-0.15
5.04,-1.64
3.73,-1.62
3.91,-1.92
2.49,-1.11
1.3,-1.65
6.36,-3.1
0.42,-0.74
3.48,-2.04
3.23,-1.77
1.01,-3.54
0.84,-3.89
1.1,-2.45
5.86,-3.05
2.31,-2.17
0.85,-2.18
1.68,-0.77
5.01,-3.28
3.22,-3.79
3.06,-3.06
0.93,-2.69
2.45,-3.04
1.61,-3.72
1.67,-4.11
1.64,-3.21
1.61,-4.13
1.73,-3.56
3.49,-2.66
3.24,-2.6
3.2,-4.11
2.6,-3.24
2.34,-3.89
1.8,-3.87
1.61,-3.17
1.98,-4.76
1.61,-3.77
1.69,-2.91
2.9,-4.05
1.52,-3.45
3.28,-4.1
3.27,-3.23
1.54,-3.57
2.97,-4.26
1.67,-3.82
1.53,-3.57
3.09,-3.1
2.84,-4.64
2.6,-4.06
2.54,-3.24
1.76,-4.13
3.21,-4.48
3.27,-3.65
3.01,-3.28
3.17,-4.09
3.25,-3.24
3.5,-2.61
1.59,-3.01
2.6,-4.03
1.58,-3.44
3.26,-4.47
2.07,-4.49
2.13,-3.19
1.77,-2.88
2.01,-4.91
1.63,-3.66
2.13,-4.44
3.3,-3.41
3.75,-2.91
1.7,-3.14
1.95,-4.46
2.49,-3.25
1.79,-3.19
2.75,-3.11
2.86,-4.61
1.54,-3.58
1.61,-3.98
3.15,-3.79
1.86,-4.26
1.53,-3.47
1.52,-3.48
2.96,-3.22
3.03,-3.01
2.9,-2.95
2.62,-3.33
2.97,-2.99
3.29,-3.8
3.34,-4.28
3.13,-4.16
3.19,-3.57
3.26,-3.8
1.51,-3.41
3.03,-3.38
3.17,-4.27
1.05,-4.09
2.78,-3.12
3.31,-4.26
3.06,-3.04
1.5,-3.61
2.9,-2.95
1.83,-2.97
3.26,-3.75
2.57,-4.11
2.95,-3.07
3.09,-3.21
7.39,-7.36
7.19,-6.3
2.34,-1.47
1.69,-2.18
3.24,-1.64
3.81,-0.92
5.41,-3.07
6.06,-4.47
7.51,-1.8
1.08,-0.21
6.43,-3.73
6.19,-4.08
5.92,-4.25
6.1,-4.3
4.83,-2.98
2,-2.23
2.28,-0.25
4.18,-2.09
2.59,1.46
0.79,-3.25
0.98,-1.43
0.48,-3.79
0.48,-3.79
0.82,-2.75
6.17,-3.04
1.42,-2.04
5.63,-2.82
1.84,-2.72
0.76,-4.31
1.01,-2.35
1.13,0.61
1.61,0.03
7.67,-2.99
1.99,-0.99
1.23,-0.25
1.13,1.28
0.76,-1.56
0.52,-3.59
0.27,-3.86
2.02,-1.88
1.97,-0.03
1.79,-0.72
1.67,-1.5
0.95,-4.26
1.74,-0.66
1.25,-2.35
1.25,-2.4
2.49,-1.79
0.86,-4.18
0.54,-3.8
1.68,-1.52
0.49,-4.14
0.84,-2.44
0.63,-2.51
5.43,-2.77
0.91,-3.03
1.14,1.28
1.79,-0.71
1.42,-1.21
1.42,-1.26
2.89,-0.02
1.03,-4.24
6.51,-2.87
0.79,-1.43
2.02,1.26
3.63,-2.15
3.16,-3.09
2.3,-1.78
3.48,-2.99
3.34,-2.4
2.78,-0.71
1.72,-0.78
3.02,-2.15
3.19,-0.24
2.35,-2.95
1.92,-1.18
3.24,-2.73
1.6,-2.49
2.47,-2.16
7.67,-2.99
2.36,-2.41
7.17,-2.18
0.98,-4.36
1.07,-0.47
1.68,-0.48
1.16,-0.85
1.25,-1.14
0.98,-4.35
2.35,-2.91
4.13,-0.19
3.49,-2.03
2.37,-0.32
2.28,-1.63
3.22,-1.08
3.03,-2.37
0.82,-4.54
0.4,-4.36
0.79,-3.44
0.96,-3.16
0.63,-3.33
0.98,0.09
0.14,-5.1
3.29,-2.51
3.58,-2.13
2.98,-2.47
2,-1.03
2.64,-1.41
2.2,-1.02
1.16,-4
5.95,-3.31
3.16,-2.19
0.38,-4.8
2.3,-2.26
1.19,-2.21
1.01,-2.31
4,-0.82
2.01,0.08
2.63,-2.54
2.16,-3.43
2.14,-3.41
1.8,-0.65
1.06,-1.88
2.82,-0.44
2.98,-1.03
8.58,-3.73
1.18,-1.75
1.18,-1.72
3.08,-2.7
2.97,-2.4
2.47,-1.42
1.32,-2.08
0.9,-4.29
4.34,-1.4
3.41,-4.37
3.06,-1.47
1.41,-0.73
1.03,0.68
1.31,-2.15
1.73,-0.24
1.86,-2.35
4.72,-3.41
0.78,-1.53
2.98,-1.56
2.02,-2.71
3.27,-0.36
1.77,-2.46
1.6,-2.03
1.34,1.1
1.67,-0.06
1.21,-2.41
2.49,1.54
1.83,-0.15
1.87,-2.59
5.92,-4.94
1.66,-2.78
2.02,0.68
4.09,-0.94
2.01,0.67
1.54,0.36
1.7,-0.51
2.71,-3.02
0.84,0.51
0.68,-3.26
1.62,-2.68
3,-1.21
2.99,-1.19
2.54,-1.02
1.72,0.02
2.47,1.12
7.93,-6.85
6.92,-5.86
6.93,-4.99
3.11,-2.65
3.1,-2.67
1.2,-0.28
7.47,-4.31
7.28,-5.5
6.3,-6.23
2.44,1.42
7.21,-4.48
1.84,-1.31
3.39,-2.1
3.05,-0.12
2.63,1.22
2.64,0.06
2.54,1.68
7.29,-4.49
7.07,-7.3
5.88,-6.12
2.85,-1.13
2.84,-1.15
6.7,-5.23
2.99,-2.49
1.01,-1.38
1.94,-0.02
1.93,0.66
2.49,1.12
2.51,1.09
2.52,-1.35
1.34,-1.67
3.24,-1.94
2.23,-2.98
1.52,-0.8
1.06,-1.9
2.33,-2.03
1.65,-1.19
2.55,-2.38
1.2,-2.68
1.82,-0.78
1.89,-0.73
5.89,-3.16
4.85,-1.4
1.43,-3.28
2.03,-1.49
1.97,0.76
1.98,0.78
0.97,-4.42
1.16,-2.58
2.3,-2.61
1.8,-1.63
3.07,-2.56
2.33,1.05
1.04,-0.9
2.71,-3.12
1.97,-0.34
0.95,-0.13
2.11,1.25
4.92,-3.06
2.57,1.65
1.34,-1.32
1.35,-1.32
2.5,1.03
7.7,-3.49
1.4,-1.05
1.38,-1.06
1.39,-1.06
1.29,-0.22
1,0.45
0.88,0.18
2.09,-2.77
3.15,0.24
7.23,-2.38
2.77,1.29
3.35,-0.16
2.66,1.6
2.47,1.62
2.86,1.02
3.59,-1.2
0.51,-4.93
1.33,0.46
1.33,0.45
0.97,-0.96
0.11,-1.3
3.07,-2.58
0.49,-4.83
1.7,-2.2
0.93,-3.32
0.74,-2.32
0.32,-3.65
0.82,-1.7
2.42,-2.78
3.8,-1.59
2.68,-0.69
0.81,-1.71
2.97,-2.59
2.12,-2.6
3.91,-1.75
0.82,-1.68
0.83,-1.71
3.89,-1.77
1.05,-3.05
2.63,1.48
2.21,-3.09
2.34,-2.29
0.48,-4.8
0.92,0.23
2.82,-2.81
3.8,-1.51
1.04,0.99
2.11,-2.68
2.03,-1.62
3.74,-1.1
3.42,-2.21
0.81,-4.4
2.88,-1.58
5.78,-4.07
3.95,-1.54
3.9,-0.73
3.46,-1.48
0.8,-0.61
3.55,-2.4
3.58,-2.12
4.34,-2.77
9.28,-2.59
4.26,-1.54
1.38,-2.49
5.43,-2.77
5.35,-4.49
5.05,-3.17
5.87,-3.99
3.38,-1.47
1.52,-0.67
3.63,-0.41
2.96,0.67
1.82,-0.17
2.94,0.72
2.95,0.7
1.62,0.81
1.23,-3
2.96,0.73
2.94,0.73
2.93,0.75
5.26,-4.8
5.43,-2.77
5.13,-3.71
5.23,-3.79
7.02,-2.23
2.59,-2.32
4.82,-1.72
5.71,-4.58
5.73,-2.89
0.52,-4.85
7.65,-3.15
4.32,-0.44
3.55,-1.82
3.78,-2.25
3.8,-2.24
3.77,-2.24
5.84,-2.08
3.87,-3.02
6.2,-4.09
4.89,-1.75
4.88,-2.82
4.04,-1.95
1.88,-0.11
0.48,-1.51
4.84,-1.48
5.37,-4.24
5.92,-3.45
6.4,-3.6
5.81,-4.2
6.25,-3.35
6.49,-2.91
0.98,-4.39
1.7,-2.17
1.27,-0.52
1.91,0.99
2.87,-1.64
1.46,-1.19
0.18,-5.13
6.06,-3.23
1.58,0.49
1.02,0.15
1.6,-0.26
5.32,-4.41
2.5,-2.07
2.67,-1.92
2.67,-1.89
3.16,-3.06
4.04,-1.61
0.92,-3.16
5.89,-3.39
0.86,-0.52
1.25,-0.55
5.34,-2.03
5.04,-1.57
0.79,-0.88
0.16,-5.26
0.2,-1.6
0.4,-4.23
0.4,-4.23
0.38,-1.36
0.49,-1.05
8.84,-2.92
4.55,-2.49
6.51,-3.3
1.09,-4.05
0.84,-2.98
0.88,-1.27
8.28,-3.33
4.27,-1.64
3.57,-0.74
0.92,-3.95
2.34,-2.82
1.32,-2.74
2.16,0.36
2.16,0.38
2.68,-0.89
1.59,-0.77
9.06,-2.82
1.16,-3.53
0.97,-2.84
0.76,-3.43
0.69,-3.31
1.06,-2.92
1.05,-2.92
1.35,-0.6
1.2,-0.45
2.96,-0.95
1.8,1.16
1.11,0.17
1.58,-4.23
1.59,-4.22
1.68,-4.25
0.99,-4.4
3.58,-2.86
3.59,-2.84
0.94,-4.47
3.78,-0.78
3.91,-0.34
0.87,-1.31
3.03,-2.19
2.05,1.04
2.06,1.03
0.82,-2.82
0.8,-3.83
2.4,1.13
2.86,-2.09
1.15,-0.14
3.72,-0.15
4.29,-2.17
4.96,-2.71
2.24,0.59
4.83,-2.92
1.17,-2.87
1.18,-2.87
2.89,-0.12
1.08,-2.25
1.18,-3.16
0.91,-2.67
0.71,-2.45
0.74,-1.77
1.7,-4.92
1.5,-2.27
1.39,-3.39
3.25,-0.56
3.1,-2.97
3.16,-2.74
3.25,-3.03
4.05,-0.32
0.69,-2.73
2.98,-0.02
2.15,-1.43
2.11,0.36
1.88,0.22
1.7,-4.92
4.13,-0.34
2.37,-1.61
1.9,0.64
3.11,-2.98
2.49,-1.39
4.17,-2.72
4.14,-2.53
2.98,-1.04
2.35,-0.69
2.73,-0.87
2.81,-0.56
4.06,-1.51
2.77,-2.13
2.78,-1.12
2.57,-1.01
2.96,-0.34
3.76,-0.1
3.73,-1.25
3.65,-0.7
3.64,-0.68
2.79,-1.64
2.56,-2.59
3.42,-2.66
3.09,-2.73
2.46,-2.57
0.99,0.37
0.98,0.33
0.98,0.34
2.26,0.31
3.29,0.02
3.41,-4.39
0.14,-1.29
2.47,-2.76
1.36,-0.42
1.03,-3.51
0.9,-0.56
2.43,-0.11
0.1,-5.58
2.91,-2.17
2.02,-1.87
2.13,-0.56
1.99,-0.37
1.86,0.1
1.69,-0.06
1.87,-0.43
1.38,-1.29
2.24,0.7
4.06,-0.79
5.61,-4.57
1.16,-0.61
5.77,-4.28
1.67,-1.66
1.13,-2.8
0.83,-4.51
6.77,-2.39
2.15,-2.8
1.21,-0.29
2.62,-2.11
2.63,-1.04
1.84,0.24
2.8,1.55
0.64,-2.02
1.64,-0.36
1.77,-1.55
1.63,-0.33
1.39,-0.23
5.11,-2.83
2.43,1.25
2.54,0.97
2.17,0.79
1.63,-0.07
2,-2.19
2,-2.2
2.22,-0.37
2.47,-2.84
1.49,-1.91
2.67,0.88
1.24,-0.53
4.77,-2.62
3.54,-2.13
3.35,-0.37
1.72,-2.17
1.11,-2.93
0.37,-1.38
1.92,0.38
2.48,1.19
9.35,-2.42
0.22,-5.21
2.72,1.46
1,0.2
1.34,-2.7
1.77,-3.3
1.45,-3.18
2.71,-2.87
1.09,-2.68
1.11,-2.71
2.79,-2.62
1.75,-0.78
1.61,-0.6
3.02,-1.19
2.14,-1.54
2.1,1.44
2.08,1.47
2.08,1.47
3.29,-2.13
0.86,-1.34
2.8,-2.19
4.01,-0.88
0.15,-5.2
4.62,-1.84
0.86,-3.46
3.05,-1.4
3.13,-1.49
1.34,-1.51
4.54,-3.28
1.72,-2.21
3.04,-2.28
3.75,-1.8
2.97,-2.25
3.1,-1.89
4.56,-2.75
4.65,-1.41
4.18,-0.88
4.12,-0.48
2.98,0.05
5.23,-2.58
3.05,-2.5
2.66,-3.12
3.08,-2.27
2.4,-2.39
2.25,0.91
2.39,-2.38
2.14,0.79
0.68,-3.7
0.84,-1.4
0.8,-4.47
1.65,0.39
1.03,-1.57
1.69,0.54
1.23,1.29
4.09,-2.64
2.17,0.9
2.19,0.92
5.77,-2.32
0.98,0.12
3.25,-1.91
2.74,1.3
3.33,-1.97
3.16,-3.09
1.88,-3.25
3.22,-3.24
2.62,-4.11
2.98,-4.29
3.06,-3.1
2.2,-4.09
1.89,-4.38
2.8,-4.52
2.74,-3.23
1.53,-3.24
2.78,-3.24
2.54,-3.38
3.07,-4.24
2.36,-3.11
2.35,-3.44
1.16,0.87
2.07,-2.92
1.51,-3.55
1.79,-0.75
4.8,-2.21
4.9,-1.72
4.7,-1.66
2.17,-1.25
1.33,-0.47
2.07,-2.89
2.08,-2.9
1.99,-0.16
4.97,-1.57
4.19,-1.17
3.14,-3.54
3.21,-2.43
1.67,-4.11
3.71,-1.27
5.31,-2.37
2.36,-0.45
2.26,-2.93
2.26,-2.93
4.94,-1.93
0.97,-0.6
0.96,-4.28
1.43,-0.76
8.08,-6.48
2.49,-3.01
3.49,-0.29
7.33,-3.03
7.45,-4.45
3.91,-2.77
2.81,0
3.83,-1.94
1.01,0.06
0.94,0.4
0.93,0.58
0.82,-3.54
1.44,-2.49
5.92,-4.22
1.85,-0.46
5.6,-2.89
3.49,-1.23
2.61,-1.38
0.85,-3.55
5.61,-3.23
3.13,-3.49
0.95,0.27
6.7,-2.83
0.94,-2.94
6.2,-3.17
3.42,-2.45
1.65,-3.99
1.28,-1.65
1.39,-1.71
3.77,-2.72
1.62,-0.87
0.91,-1.58
3.51,-0.47
2.9,-2.8
3.14,-3.19
1.41,-3.26
1.66,-3
3.65,-2.45
1.97,-0.28
5.75,-4.05
3.12,-4.24
2.97,-3.92
1.79,-3.71
2.09,-4.64
3.38,-0.49
1.63,-3.66
1.46,-3.25
1.57,-3.02
1.78,-3.74
1.79,-4.04
2.74,-4
3.1,-3.01
1.88,-5.21
1.56,-3.22
1.85,-4.31
3.27,-4.55
3.1,-3.04
3.3,-4.64
1.6,-3.77
3.19,-4.14
1.79,-3.74
1.6,-2.96
1.6,-2.96
1.41,-3.51
1.94,-4.7
3.13,-4.27
2.51,-3.43
2.16,-4.38
1.6,-2.78
1.59,-2.76
3.23,-3.32
1.2,0.27
1.84,-2.93
3.29,-4.07
1.74,-2.24
2.03,-3.94
7.51,-7.33
6.05,-5.48
7.67,-1.95
6.9,-2.83
6.24,-4.93
6.05,-3.54
7.37,-2.56
5.85,-3.99
7.48,-2.86
7.4,-2.16
7.45,-2.23
5.26,-3.79
4.96,-5.03
8.98,-3.28
2.64,1.72
3.49,-0.32
2.57,1.29
2.34,-2.19
2.01,0.86
8.19,-6.75
8.06,-6.39
0.67,-1.4
3.25,0.08
3.25,-3.24
1.78,-1.88
1.43,-1.05
1.43,-1.05
1.31,1.11
2.71,-2.83
1.85,-2.32
1.63,-1.84
3.99,-1.48
4.74,-3.05
4.26,-1.86
2.54,-1.48
2.47,-0.32
2.02,-0.2
2.19,-0.04
2.15,-1
1.63,-0.33
2.52,-0.73
2.3,-0.56
1.66,-1.29
2,-0.7
4.41,-3.49
5.83,-3.98
4.43,-3.48
3.65,-2.09
5.89,-3.88
3.64,-1.54
8.51,-3.56
5.64,-4.13
3.64,-2.1
3.37,-2.9
3.89,-2.71
5.76,-4.16
6.62,-2.86
1.58,-2.76
2.57,-1.98
4.51,-1.75
2.75,-1.63
3.35,-3.17
3.38,-2.16
0.24,-5.05
2.67,-2.1
2.07,0.46
9.21,-2.75
