north,east
50.83,-0.92
51.16,0.21
53.14,-3.42
55.75,-2.01
55,-2.84
52.04,-2.62
52.37,-2.75
52.19,-1.31
52.68,-2.43
52.2,-1.28
51.91,-2.2
51.97,-2.16
51.02,-3.09
51.72,-5.04
52.05,0.81
52.03,1.19
52.09,-3.09
51.47,-3.42
51.01,-4.08
51.33,-2.44
52.45,1.13
51.55,0.69
51.02,-1.04
50.78,-1.16
51.1,-4.08
50.28,-4.96
54.74,-3.38
52.69,-1.95
50.13,-5.3
55.87,-4.19
50.83,-3.64
54.95,-1.86
50.09,-5.42
51.37,-2.54
51.88,0
50.95,-2.89
51.48,-2.44
51.01,-1.45
52.02,-2.17
51.74,-2.24
50.43,-3.71
53.21,-2.42
53.8,-2.7
50.87,-3.66
53.25,-3.02
50.39,-4.71
50.92,-2.96
51.23,0.08
52.48,1.01
51.4,0.16
50.74,-2.35
50.88,-2.98
52.22,-2.64
53.79,-1.66
53.73,-2.15
50.95,-0.5
53.73,-1.86
52.79,-2.4
53.11,-2.94
50.87,-2.42
52.42,1.22
52.41,1.23
51.62,-2.56
52.67,-2.77
51.05,0.58
51.98,-0.45
56.4,-5.48
54.14,-4.51
50.49,-3.69
52.61,-2.85
55.9,-3.5
52.04,-3.96
51.92,-4.91
50.68,-2.66
50.95,0.3
50.85,-1.04
50.72,-1.77
51.47,0.23
51.16,-2.97
51.68,0.64
51.33,-0.12
51.47,-1.05
52.37,-3.05
51.38,-2.18
52.46,0.16
51.3,-2.96
50.95,-2.44
52.41,-2.94
53.66,-1.35
50.87,-2.86
51.73,-2.47
51.73,-2.45
51.58,-1.87
51.49,-1.3
51.59,-1.88
51.6,-1.87
51.94,-0.25
52.09,-0.97
51.66,-1.49
52.03,-2.52
52.03,-2.54
52.03,-2.51
51.77,-2.32
51.46,-0.23
51.44,-0.23
51.43,-0.24
52.14,-0.45
51.13,-4.23
52.03,-2.71
51.21,-0.66
51.81,-0.72
52.02,0.62
51.84,0.26
50.61,-2.49
50.9,-2.34
52.06,-0.9
51.36,-2.86
51.68,-4.2
52.62,-3.19
53.24,-3.23
51.67,-5.01
53.07,-3.33
51.98,-3.41
52.88,-4.42
51.49,-3.12
53.23,-3.22
51.62,-2.7
51.81,-4.52
51.62,-3.74
51.58,-3.22
53.06,-1.35
50.89,-0.16
51.2,0.64
50.77,-3.54
51.57,-3.04
51.56,-2.95
51.5,-2.52
52.72,-2.01
53.06,-1.34
53.58,-0.12
50.6,-1.33
51.57,-4.05
51.52,-3.7
50.96,-1.3
51.28,-0.58
51.06,-3.25
51.14,-2.57
52.45,0.19
50.74,-2.76
52.45,0.19
52.52,-1.82
51.32,-0.52
51.31,-0.5
51.31,-0.5
51.02,-3.09
51.64,-1.01
52.35,-0.75
50.79,-4.39
52.41,-3.17
51.08,0.05
52.88,-0.18
52.88,-0.15
50.98,-0.77
51.87,-0.92
51.65,-3.31
54.84,-1.72
54.55,-3.57
51.71,-2.18
51.18,-1.61
53.64,-1.83
52.96,-1.51
52.96,-1.51
55.82,-4.52
51.82,-0.84
50.72,-1.2
55.85,-4.62
52.98,-0.43
54.72,-1.48
52.47,-2.1
53.18,-2.68
52.71,-2.09
52.6,-1.66
56.4,-3.44
57.65,-3.37
55.73,-4.04
56.36,-3.75
52.5,-2.39
59.01,-3.09
52.48,-2.36
50.98,-0.9
54.78,-1.72
51.82,-2.27
52.4,0.29
51.41,0.74
51.01,-2.58
51.4,-2.53
50.93,-3.66
52.02,-2.22
51.06,-2.32
50.65,-1.19
51.58,-0.29
53.76,-1.86
51.01,-0.78
53.2,-3.03
55.98,-3.41
52.82,-2.98
55.86,-4.14
52.25,-0.9
52.13,-0.49
51.63,0.41
53.73,-2.47
53.17,-2.88
53.82,-3.03
51.17,0.4
52.79,-2.1
56.19,-3.17
55.96,-4.1
51.42,-2
59.9,-1.34
51.94,0.19
52.7,-1.05
51.73,-1.79
54.02,-2.74
54.03,-2.74
52.54,-1.91
50.45,-4.38
60.39,-1.25
58.98,-3.32
53.52,-2.04
53.52,-2.06
51.48,-1.16
52.44,0.97
51.24,-1.27
51.06,-1.84
57.43,-2.16
52.89,-2.71
52.14,-1.09
54.12,-4.54
52.45,-2.03
52.17,-0.87
50.4,-5.04
52.96,-1.85
50.75,-4.26
53,-2.68
50.42,-4.92
52.73,-1.17
52.73,-1.17
55.63,-3.6
59.06,-3.32
60.21,-1.29
58.89,-3.3
60.78,-0.88
60.32,-1.13
60.26,-1.2
51.19,0.54
51.85,-0.21
54.84,-3.27
53.3,-3.03
52.03,1.17
51.19,-1.62
55.59,-3.41
53.19,-4.06
51.72,-1.42
50.95,-3.63
50.9,-0.52
52.66,1.37
51.28,-2.87
55.05,-3.52
59.32,-2.98
58.87,-3.38
52.92,-1.58
55.31,-1.59
53.55,-2.33
52.94,-1.04
51.99,-1.02
51.68,-1.59
57.6,-4.16
51.01,-3.39
50.79,-3.54
56.27,-2.85
51.33,1.05
51.32,0.78
52.41,-1.53
52.19,-2
51.9,-1.41
51.31,-2.47
52.95,-1.18
51.9,-1.41
52.27,-1.5
50.62,-2.48
51.13,-3.14
51.67,-0.32
51.67,-1.24
51.72,0.34
51.68,-1.26
52.63,-2.87
53.16,-1.23
52.81,-2.56
53.09,-2.61
52.82,-1.86
51.66,-0.87
50.25,-5.22
55.9,-4.41
51.28,-2.46
52.05,-1.15
52.12,-1.46
53.08,-2.34
52.2,-0.53
52,-0.22
52,0.33
52.02,0.34
51.51,-3.26
55.23,-3.47
51.28,-0.78
57.58,-3.57
60.6,-1.14
52.76,-1.02
52.51,-2.81
53.77,-1.88
51.23,-1.55
58.37,-3.18
50.07,-5.55
51.75,-2.85
52.46,1.03
51.45,-1.55
53.24,-0.8
56.04,-4.84
53.37,-1.56
60.25,-1.17
52.2,-2.22
53.5,-2.8
53.51,-2.8
51.51,0.18
51.35,0.59
53.41,-2.76
53.4,-2.75
53.28,-2.07
53.29,-2.07
53.63,-2.22
53.51,-2.28
54.16,-1.43
54.82,-1.47
54.8,-1.5
53.11,-1.11
54.45,-2.55
54.8,-2.45
56.42,-3.26
53.33,-0.03
53.18,0.04
51.03,-0.86
51.02,-0.88
52.75,-1.89
53.68,-2.24
52.97,-1.91
52.97,-1.97
53.62,-2.09
51.08,-4.05
51.61,-4.13
52.09,-4.07
60.47,-1.36
51.36,-1.68
57.39,-6.72
50.31,-4.22
50.16,-5.19
51.5,-2.47
51.17,0.8
60.67,-0.86
56.26,-3.09
50.81,-2.62
54.08,-3.16
52.28,0.08
53.29,-0.81
53.64,-2.33
57.55,-2.73
51.43,-1.61
58.21,-3.48
50.99,-1
51.3,-1.16
52.11,-2.11
51.83,-1.49
51.37,0.11
51.61,0.46
51.62,0.46
53.68,-2.12
52.44,-0.11
51.92,1.21
54.31,-4.38
52.46,-0.08
51.71,0.82
52.48,-0.11
52.47,-0.16
51.32,1.41
54.13,-1.83
54.62,-1.78
54.81,-2.07
52.01,1.36
53,-1.88
50.72,-3.92
51.12,0.22
51.08,-0.65
58.12,-6.41
53.28,-0.17
53.31,-1.02
53.28,-0.35
51.75,-2.26
55.85,-4.57
52.8,-1.73
51.57,-2.46
55.39,-4.44
51.83,0.53
53.37,-1.53
51.23,-0.36
56.87,-5.57
53.37,-1.02
52.81,-2.22
52.79,-2.23
52.67,1.47
58.21,-6.36
51.06,-0.38
56.12,-3.96
59.25,-2.86
50.94,-2.95
53.81,-0.75
55.89,-4.46
52.28,-2.13
54.13,-1.25
51.8,-3.23
53.68,-1.8
57.21,-5.46
52.64,-1.24
51.5,-0.05
52.58,-1.52
52.85,-1.27
52.72,-1.06
51.44,-2.03
51.17,-1.77
57.63,-2
56.36,-3.03
54.02,-2.3
55.91,-3.39
55.93,-3.39
57.67,-2.94
51,-1.41
52.12,-1.44
51.23,1.2
52.55,-2.88
50.76,-3.49
54.75,-3.05
54.83,-2.95
53.86,-2.88
52.69,0.23
50.43,-3.77
52.19,0.88
56.59,-3.33
54.81,-2.95
54.79,-2.98
52.33,-0.54
55.95,-3.25
53.44,-1.27
54.35,-3.41
53.44,-2.75
52.18,-2.38
52.5,1.52
54.39,-0.49
53.81,-1.71
53.06,-2.24
55.93,-4.8
52.17,-0.43
54.42,-2.21
51.87,1.04
53.02,-2.37
53.08,-1.18
53.04,-2.56
52.32,-1.03
53.67,-1.66
52.58,-0.28
52.14,-0.77
52.71,-1.4
54.42,-2.43
54.16,-2.98
51.36,-0.82
54.45,-1.78
54.43,-0.56
53.98,-1.11
53.69,-0.97
53.68,-0.94
53.84,-1.68
53.83,-1.68
53.71,-1.71
54.89,-2.12
53.55,-1.59
53.45,-1.35
52.7,-1.97
51.6,0.56
51.6,0.55
50.84,-3.13
53.01,-1.44
53.71,-2.28
53.64,-1.75
55.87,-3.96
52,0.98
53.9,-2.09
55.21,-2.12
51.58,0.61
50.75,-2.96
51.87,0.49
51.57,-0.38
51.39,-0.23
52.63,-2.94
52.27,0.28
53.8,-2.36
51.7,0.48
51.45,-0.97
51.84,-2.56
51.03,0.73
51.37,1.41
50.32,-4.65
51.73,-1.85
54.54,-2.61
57.9,-4.12
52.72,-1.03
53.29,-0.41
53.08,-2.53
60.18,-1.42
50.17,-5.36
58.55,-3.8
57.55,-5.59
52.67,-0.32
51.37,1.18
50.94,-3.31
51.7,-4.78
51.79,-0.4
51.77,-0.37
53.47,-0.53
50.91,-1.47
50.69,-2.31
54.16,-2.81
51.78,-2.68
52.95,-2.74
53.09,-2.25
52.91,-2.44
54.97,-2.36
54.6,-1.05
51.47,-2.8
52.35,-2.17
54.79,-3.16
52.55,-1.8
55.98,-3.73
55.97,-3.74
51.88,-2.14
53.38,-2.46
53.43,-2.16
52.3,-1.94
52.16,0.63
52.4,1.32
51.23,-1.57
55.27,-2.28
55.13,-2.22
51.02,-0.77
50.84,-2.56
56.58,-2.71
56.43,-3.49
52.35,0.99
51.23,-0.18
50.88,-0.97
50.75,-1.88
52.56,-1.21
52.2,-1.81
52.17,-2.2
52.03,-2.73
51.82,-4.99
51.98,-0.1
51.36,-2.73
51.26,0.42
53.71,-1.33
53,-1.15
52.67,-2.8
52.68,-2.4
52.69,-2.43
52.84,-2.25
57.12,-2.38
50.71,-3.55
54.64,-2.77
55.78,-6.22
52.4,1.52
52.68,-2.47
59.09,-3.1
51.47,-2.6
51.71,-0.79
51.09,-2.74
50.63,-2.48
51.61,-1.72
50.9,-3.13
52.28,1.19
52.3,0.47
53.63,-2.24
51.09,-2.42
50.97,-1.71
54.68,-3.35
51.97,-2.36
54.58,-1.41
52.9,-0.82
54.31,-1.94
50.41,-4.7
57.36,-2.3
52.38,-2
52.84,-2.95
50.9,-4.41
55.6,-2.66
52.8,1.09
57.65,-5.8
50.81,-4.47
51.94,-2.67
51.16,-1.52
53.57,-2.63
51.76,-4.61
55.28,-1.6
50.23,-5.24
53.78,-2.63
55.68,-3.21
51.35,-2.1
53.05,-2.27
50.43,-4.78
53.56,-2.3
53.3,-4.2
51.56,-2.66
51.55,-2.85
52.8,-3.04
54.6,-1.62
52,-0.01
52,-0.04
53.08,-0.14
52.55,1.56
53.81,-2.24
53.69,-0.8
53.04,-0.21
52.89,-0.11
55.58,-2.17
53.71,-2.3
50.68,-3.67
58.2,-6.92
50.34,-5.14
53.24,-0.45
52.76,1.11
54.38,-1.95
52.39,-1.61
52.59,-3.19
54.34,-4.41
51.52,-0.15
51.35,-2.67
58.06,-5.46
51.22,-0.19
51.23,-0.23
54.15,-0.27
58.46,-3.15
50.36,-5.09
50.15,-5.27
50.12,-5.41
57.51,-3.68
51.54,-0.89
51.53,-0.87
52.81,-1.15
57.98,-4.15
51.77,-1.97
52.22,1.43
52.12,1.38
55.86,-4.41
52.15,-0.42
53.28,-1.34
55.45,-1.66
52.65,-2.25
55.96,-4.59
54.78,-2.63
52.69,1.56
52.83,-1.55
57.28,-5.63
59.95,-1.33
57.47,-4.16
50.24,-4.83
56.65,-2.81
50.37,-4.78
50.22,-5.32
57.65,-4.23
51.7,-3.7
55.95,-3.15
54.37,-2.84
55.85,-2.19
50.19,-5.06
51.57,-1.88
50.37,-4.78
50.44,-4.91
53.31,-0.95
50.44,-4.81
51.65,0.54
53.13,-0.07
53.12,-0.05
53.75,-2.5
50.84,-2.44
50.51,-3.76
50.22,-3.81
50.78,-3.5
50.74,-1.33
50.67,-4.25
50.67,-4.25
51.42,-2.13
52.34,1.65
52.34,1.65
52.61,0.98
51.73,-4.76
51.58,-4.19
50.56,-4.31
51.71,-2.92
53.22,-3.75
52.07,-3.78
52.3,-3.51
54.28,-4.58
57.47,-6.3
53.22,-3.22
53.12,-3.34
52.94,-2.95
52.98,-3.22
53.14,-3.4
52.89,-3.04
53.31,-3.32
53.31,-3.27
58.42,-4.99
57.71,-4.2
52.92,-2.55
51.73,-3.56
58.03,-4.13
52.04,-4.51
52.12,-4.48
57.85,-5.11
58.49,-4.4
57.72,-4.11
52.82,-4.64
52.98,-3.04
53.17,-3.31
51.52,-3.22
52.99,-3.95
51.54,-3.48
51.57,-3.06
53.14,-4.13
51.77,-3.82
51.57,-3.41
53.16,-4.14
52.91,-3.6
52.87,-3.2
51.1,-3.04
51.26,0.95
53.54,-2.24
53.31,-1.16
51.14,1.07
51.65,-3.49
54.91,-3.96
51.38,-3.35
51.99,-4.36
51.71,-3.83
53.13,-3.31
52.74,-3.08
51.81,-3.84
53.26,-4.22
53.24,-4.6
52.75,-3.06
51.67,-5.03
53.05,-3
52.88,-4.6
52.83,-3.69
53.2,-3.18
51.91,-4.74
52.92,-4.41
53.08,-4.24
52.11,-3.19
53.37,-4.4
52.93,-4.3
52.25,-4.14
52.82,-4.68
53.08,-4.27
52.93,-4.26
52.62,-4.11
53,-3.05
53.34,-4.28
51.88,-3.99
53.26,-4.31
53.22,-4.53
53.04,-2.98
53.31,-3.75
53.06,-3.01
51.56,-4.29
51.87,-5.31
51.78,-4.9
53.24,-4.33
53.08,-4.25
53.02,-3.03
52.91,-3.05
53.36,-4.37
52.78,-3.29
51.99,-5.04
52.11,-4.57
52.89,-3.01
52.32,-4.01
52.02,-4.62
52.89,-3.57
52.9,-4.63
52.97,-3.02
52.97,-3.07
52.31,-3.07
51.86,-4.48
56.01,-4.79
53.26,-3.39
53.15,-2.67
53.29,-3.47
57.92,-5.21
53.11,-3.31
58.43,-5.01
52.04,-4.55
52.94,-4.04
51.78,-4
51.91,-4.28
52.02,-4.08
52.1,-2.24
53.04,-4.14
52.1,-2.24
51.66,-3.8
53.16,-3.51
52.09,-4.42
52.83,-4.7
52.52,-3.4
53.03,-3.65
52.08,-4.27
51.92,-4.63
52.28,-4.11
52.11,-3.11
53.07,-3.15
52.91,-3.63
53.36,-4.54
51.85,-4.81
52.87,-4.49
52.86,-3.13
52.42,-3.22
52.52,-3.35
52.39,-4.07
52,-4.5
51.58,-3.31
53.27,-3.63
51.72,-3.86
51.87,-5.12
51.71,-3.92
52.92,-4.38
52.78,-3.78
51.75,-3
53.04,-3.31
53.18,-3.19
52.59,-4.05
52.95,-3.95
51.83,-4.67
53.31,-3.48
51.75,-3.29
51.75,-3.29
52.92,-3.04
56.36,-3.37
57.33,-2.84
52.36,-2.32
54.2,-2.35
53.76,-2.66
53.77,-2.91
53.81,-2.54
53.12,-1.55
53.54,-0.22
53.82,-1.05
55.59,-4.5
52.31,-2.74
51.3,1.34
51.5,-0.51
51.45,-0.3
54.4,-1.73
53.36,-1.4
53.79,-1.53
51.93,0.35
51.09,-3.22
51.02,-4.25
56.99,-2.31
54.89,-2.92
52.77,-2.12
51.32,-2.74
52.33,0.99
54.87,-1.56
51.95,0.16
51.93,0.18
51.63,-0.49
50.83,0.29
55.5,-2.77
53.06,-1.37
50.89,-3.97
53.87,-1.89
52.25,-2.77
55.86,-4.19
52.45,-2
51.07,-2.07
50.67,-2.1
50.84,-3.01
50.96,-1.51
51.68,-0.25
51.3,-2.64
54.05,-2.79
51.01,-0.96
51.21,-0.13
53.48,-2.06
52.54,-1.57
51.63,-0.54
51.13,1.14
51.12,0.95
51.2,-2.37
51.58,-3.02
51.71,-4.7
51.47,-2.54
53.32,-1.4
53.05,-1.47
53.07,-2.16
52.12,-2.42
53.32,-1.4
52.03,0.52
50.95,0.09
52.01,-0.58
52.46,-2.89
51.32,-0.5
51.05,-2.38
54.94,-1.98
51.34,0.31
54.96,-2.32
55.15,-2.4
53.05,-2.89
52.6,-0.76
52.81,1.47
52.81,1.47
55.15,-2.15
58.21,-5.33
54.25,-1.12
51.77,-3.08
54.66,-1.24
54.98,-3.11
55.9,-3.98
55.59,-3.06
53.25,0.14
55.59,-3.77
53.72,-2.57
52.73,-1.83
50.53,-4.41
50.53,-4.41
54.15,-0.69
53.39,0.19
56.18,-3.19
53.9,-2.3
50.98,-2.57
53.73,-0.01
53.73,0
52.55,-2.39
59.91,-1.34
54.89,-4.05
52.75,-1.33
53.34,-1.58
51.58,-2.93
52.68,1.14
50.97,0.09
51.28,0.5
51.26,0.67
53.54,-2.36
50.88,0.04
50.28,-3.89
53.58,-2.83
52.59,0.05
52.43,1.52
52.42,1.52
52.12,0.97
51.81,-0.57
52.11,0.99
52.36,-0.56
52.93,0.52
51.81,0.42
50.84,-1.78
51.18,1.36
55.57,-2.82
58.81,-3.19
50.09,-5.37
50.1,-5.35
50.86,0.14
50.78,-1.77
51.29,-0.49
54.03,-1.57
53.04,-1.4
53.76,-0.54
54.13,-1.52
51.15,0.78
52.83,-0.38
51.19,1.34
52.03,-2.19
53.66,-1.95
57.9,-5.34
55.6,-6.27
52.19,-2.65
52.26,0.62
53.79,-0.48
53.4,-0.28
51.6,-3.09
53.86,-0.25
54.53,-1.56
51.08,0.42
53.09,-1.59
52.84,-0.21
53.26,-0.53
54.69,-3.52
52.24,-0.47
51.36,-0.96
51.59,0.17
53,-1.18
52.26,1.16
53.76,-2.42
53.65,-1.95
53.72,-2.33
52.78,-2.12
51.75,-1.2
50.5,-4.27
53.42,-2.52
52.91,-1.31
54.1,-1.63
51.34,-1.55
51.82,0.63
51.81,0.65
51.14,1.27
50.99,-0.67
52.28,0.24
51.28,0.16
50.9,-2.32
50.4,-4.21
52.31,-1.94
51.47,-3.19
56.12,-3.93
53.75,-2.74
51.05,-3.95
51.41,0.38
53.62,-2.57
50.92,-2.3
53.4,-2.48
53.74,-2.62
53.52,-2.03
50.98,-3.65
52.15,-0.9
50.74,-3.07
52.48,1.32
55.05,-2.76
55.72,-3.81
59.25,-2.54
58.52,-3.46
56.89,-2.23
56.87,-2.26
51.13,-3.38
52.22,-1.07
57.39,-6.54
54.06,-3.17
57.5,-1.78
51.96,0.12
51.48,-3.16
51.5,-3.18
55.41,-2.91
55.53,-3.68
50.98,0.46
51.71,-3.44
57.48,-3.28
53.69,-1.71
51.8,-4.8
51.8,-4.78
51.73,-5.07
51.07,0.72
53.11,-2.15
53.73,-1.51
53.59,-2.72
53.24,-1.59
51.99,0.47
54.43,-0.53
51.01,-0.8
52.51,-1.52
50.93,-4.03
50.43,-4.11
55.86,-4.19
53.4,-2.85
53.55,-2.74
52.94,-1.85
51.84,-5.09
50.4,-4.84
53.16,-2.01
51.38,0.47
55.27,-2.26
52.3,-2.55
51.57,0.69
51.83,-5.09
50.99,-2.97
50.9,-0.4
50.81,-3.03
50.54,-4.9
52.33,-2.39
51.67,-3.2
51.62,-3.74
55.47,-1.68
50.73,-3.39
50.96,-1.84
54.85,-3.8
54.93,-3.01
53.69,-2.19
54.94,-3.03
53.1,-2.16
53.36,-3.02
51.82,-2.75
57.81,-3.81
51.2,-3.79
50.87,-1.78
52.37,-2.7
51.63,-2.5
50.62,-4.73
52.4,-3.05
52.51,-0.73
52.52,0.93
52.58,1.4
52.53,0.93
51.43,-1.77
53.25,-0.93
51.28,-2.4
51.68,-2.23
51.06,0.31
53.31,-2.73
50.97,0.07
51.67,-2.33
51.58,-0.86
50.97,-3.25
49.91,-6.3
52.69,-2.11
51.73,-2.23
51.54,-2.1
51.57,-1.79
51.53,-2.1
52.05,0.69
52.25,-2.99
55.47,-1.96
50.65,-2.55
52.25,-2.99
54.71,-1.76
51.27,-2.28
53.11,-2.3
53.19,-2.19
51.28,-2.28
57.73,-6.97
52.74,-2.63
51.52,-2.44
51.01,-2.37
51.14,-3.41
52.72,-2.62
52.72,-2.63
51.79,-2.37
53.82,-1.66
51.67,-2.08
50.82,0
53.75,-2.07
51.31,0.75
51.31,0.73
51.24,-2.74
52.95,-1.7
51.15,-3.07
52.75,-2.5
50.6,-2.46
53.56,-2.06
54.08,-1.43
53.46,-2.03
50.81,-0.09
51.82,-0.49
51.98,-0.09
51.75,-0.23
53.5,-2.37
51.45,-0.24
53.76,-2.48
51.73,-0.24
53.25,-3.45
51.07,-0.3
57.99,-4.15
51,-0.86
54.36,-3
51.57,-3.05
55.77,-4.2
51.57,-2.78
51.63,-1.1
51.62,-1.1
54.92,-1.37
52.67,1.62
53.06,-0.89
52.59,-0.92
51.18,-1.9
53.35,-1.46
51.19,-1.87
52.84,-1.65
50.91,-2.32
53.88,-0.16
51.35,-2.87
51.04,0.62
51.03,0.63
54.59,-2.01
54.33,-1.44
52.47,1.73
55.71,-3.33
50.96,-3.82
57.49,-6.34
51.14,0.34
50.88,-1.9
51.57,0.19
53.4,-2.09
51.32,0.2
50.98,-1.5
52.2,0.14
52.43,-2.32
52.4,-2.06
52.4,-2.06
58.82,-2.98
52.66,-2.44
52.18,-2.2
52.49,-2
54.48,-2.31
51.96,0.25
54.77,-2.11
54.52,-2.92
50.64,-1.29
50.64,-1.29
51.26,-2.91
52.12,0.8
51.25,0.23
51.72,-2.23
51.08,-3.31
51.07,-2.27
54.26,-1.69
50.78,-0.89
53.75,-0.04
54.11,-3.19
54.09,-3.14
54.1,-3.19
52.05,0.47
57.53,-4.42
52.2,-0.39
51.17,0.78
55.76,-3.67
51.07,-1.08
51.07,-1.11
51.09,-1.07
52.89,-0.52
57.54,-1.91
52.59,-3.03
50.23,-5.31
50.34,-5.13
51.26,0.56
53.81,-2.86
50.16,-5.46
50.97,-3.73
55.72,-3.91
55.93,-4.13
55.8,-3.11
51.92,-4.8
50.72,-4.6
51.7,-0.06
54.34,-0.89
50.44,-4.94
50.98,-4.46
50.78,-0.72
51.99,0.81
52.05,0.87
51.91,0.76
53.78,-2.28
55.84,-4.03
57.69,-2.11
51.22,-0.33
50.92,0.06
50.34,-5.12
50.44,-4.77
52.04,1.17
51.79,-5.06
51.72,-1.23
51.54,-0.67
51.37,-0.19
54.98,-1.51
53.77,-2.25
53.68,-2.45
53.37,-2.36
53.56,-2.43
52.86,-2.5
52.91,-1.48
57.16,-2.15
50.44,-4.43
50.77,0.29
51.73,-4.97
57.58,-4.12
50.91,-3.21
50.38,-4.75
50.16,-5.62
56.57,-3.32
57.14,-2.11
50.45,-4.88
50.04,-5.07
50.95,0.2
51.66,-4.89
50.38,-4.78
50.07,-5.22
52.53,-2.1
50.18,-4.98
50.21,-5.3
50.17,-5.34
55.84,-3.15
54.58,-1.35
50.2,-5.35
50.28,-5.1
50.2,-5.35
54.53,-2.72
51.44,0.34
56.83,-5.77
50.22,-5.29
57.41,-6.54
50.06,-5.08
54.79,-3.05
55.85,-3.16
52.74,-1.64
56,-4.8
55.62,-1.79
54.77,-4.11
55.83,-2.06
53.1,-2.95
53.96,-1.54
52.24,-2.35
56.69,-2.49
53.47,-1.06
55.89,-4.49
50.73,-1.93
51.91,-2.58
58.34,-3.28
53.34,-2.39
53.54,-1.15
54.51,-3.16
54.3,-3.16
52.96,-1.8
50.11,-5.42
56.03,-3.44
51.93,0.8
51.32,-2.51
55.3,-1.92
50.97,-0.63
52.73,-1
51.03,0.2
51.53,-0.96
51.52,-0.97
51.49,-0.05
52.19,-0.96
52.03,-2.68
51.29,-0.98
57.52,-3.22
55.83,-5.06
57.4,-2.46
59.09,-2.66
52.7,-1.14
52.71,-1.17
57.33,-2.61
52.42,-0.81
53.74,-1.48
53.47,-0.26
53.74,-1.48
53.94,-0.38
56.8,-3.04
51.93,0.5
51.28,-0.86
52.37,-1.73
51.43,-1.16
50.8,-0.05
54.5,-3.6
52.48,-1.94
50.61,-1.28
52.21,0.79
52.74,0.71
52.21,0.78
53.6,-2.09
53.5,-1.6
52.94,-2.12
51.29,1.03
52.99,-2.09
58.4,-4.19
52.8,-1.7
53.85,-2.24
52.58,-1.82
51.01,-3.14
51.57,-1.84
57.19,-3.09
55.9,-3.88
55.06,-2.75
52.54,-2.37
53.15,-0.14
52.88,1.28
53.15,-0.19
51.24,0.31
51.67,0.67
51.66,-0.35
51.8,0.3
51.88,-0.41
50.87,-2.82
53.82,-1.5
52.05,0.84
52.48,-2.11
52.45,-2.89
52.49,-2.03
51.35,-0.13
52.27,-0.84
51.38,0.37
51.04,-0.5
51.05,-4.08
53.38,-2.3
54.42,-2.61
51.36,-1.98
56.63,-3.02
50.71,-3
51.91,-1.31
52.17,-1.98
53.86,-0.34
51.67,-0.87
50.55,-4.69
54.7,-2.59
54.29,-2.84
55.08,-2.94
51.89,-2.11
56.15,-4.64
53.39,-1.98
50.91,-1.23
51.01,-3.11
51.31,-2.79
54.71,-3.42
51.35,-2.04
50.76,-3.93
54,-1.61
54.18,-3.13
53.22,-3.87
54.93,-2.5
51.03,-3.09
51.85,0.52
51.82,1.11
51.85,0.93
51.35,-0.52
51.09,-0.4
52.31,-1.7
52.31,-1.7
53.24,-1.68
50.88,-0.96
54.91,-1.75
52.02,-2.46
51.18,-0.82
51.93,-2.91
52.64,-3.03
51.65,-0.25
53.62,-1.71
52.79,-2.13
52.48,-2.06
52.44,-1.5
51.24,1.25
51.15,-0.51
53.03,-2.07
50.8,-1.17
52.33,-1.94
50.95,-1.46
53.3,-2.27
54.54,-3.47
51.85,-0.78
53.19,-1.62
51.59,-1.32
53.09,-0.38
53.17,-1.29
53.17,-2.83
52.7,-2.94
52.76,-2.57
53.17,-2.83
51.35,-0.5
55.56,-2.49
55.55,-2.5
54.53,-0.82
53.63,-0.61
51.56,-0.35
52.17,-0.31
51.74,0.37
51.28,0.46
52.28,-1.54
54.6,-1.69
54.18,-0.31
53.52,-2.89
52.97,-2.56
51.12,0.25
56.88,-4.84
53.52,-1.68
53.6,-1.68
53.53,-1.66
53.61,-1.33
52.37,1.06
51.77,0.02
52.76,0.51
51.74,0.04
53.72,-1.47
52.05,-0.03
53.59,-1.47
55.86,-4.23
50.91,-3.11
53.55,-2.13
52.98,-3.04
56.52,-6.78
50.21,-4.94
50.23,-4.96
49.99,-5.21
49.99,-5.18
51.85,-2.56
51.85,-2.53
51.84,-2.55
52.39,-2.01
57.37,-7.29
55.86,-4.15
55.88,-4.28
54.78,-2.73
52.04,-2.81
51.06,0.88
53.28,-0.01
51.72,-0.46
52.59,-2.69
51.84,-4.96
54.44,-1.27
52.89,-1.15
51.79,-2.46
51.88,-2.33
52.57,-2.28
51.25,-2.25
52.55,-2.31
51.57,-2.54
51.08,-0.45
51.92,-2.55
53.25,-2.49
53.22,-2.39
51.69,0.64
51.42,-2.23
51.56,-3.17
54.08,-0.33
53.11,-2.09
52.83,-2.75
53.62,-2.83
53.95,-1.2
53.02,-1.22
52.37,-1.26
52.75,-1.94
50.95,-3.16
55.3,-4.69
55.38,-1.74
57.48,-4.48
57.48,-4.5
57.72,-7.17
51.01,-3.05
51.57,-0.44
51.58,-0.44
51.56,-0.42
51.56,-0.41
52.52,-2.13
53.24,-2.63
56.17,-3.59
52.4,-2.08
52.37,1.43
52.37,-1.85
52.67,-2.03
50.49,-4.97
55.97,-3.71
51.5,-3.13
51.06,-4.05
51,-3.15
53.32,-2.72
50.81,-0.75
52.65,0.37
51.21,-0.75
52.62,1.02
52.61,1.7
52.64,1.63
53.55,-1.98
50.98,-3.26
54.75,-1.5
51.71,0.59
53.66,-2.71
